ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
309;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1095;232;1327;10000
310;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1097;196;1293;10000
311;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;1.0;883;219;1102;10000
312;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1091;250;1341;10000
313;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1142;217;1359;10000
314;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;840;268;1108;10000
315;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;838;258;1096;10000
316;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;1102;248;1350;10000
317;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;863;240;1103;10000
318;daikon.inv.binary.twoScalar.IntNonEqual;TP;TP;0.95;790;231;1021;10000
