ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
308;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;882;388;1270;10000
309;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1090;463;1553;10000
310;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1092;581;1673;10000
311;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;878;382;1260;10000
312;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1089;555;1644;10000
313;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.85;1138;481;1619;10000
314;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;835;457;1292;10000
315;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;833;433;1266;10000
316;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1096;440;1536;10000
317;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.85;858;407;1265;10000
318;daikon.inv.binary.twoScalar.IntNonEqual;TP;TP;0.85;785;454;1239;10000
