ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
313;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;864;299;1163;10000
314;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;862;215;1077;10000
315;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;869;293;1162;10000
316;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;863;242;1105;10000
317;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;864;231;1095;10000
318;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;864;258;1122;10000
319;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;957;279;1236;10000
320;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1005;313;1318;1000
321;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1007;343;1350;1000
322;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;984;251;1235;1000
323;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;983;418;1401;10000
324;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;875;264;1139;10000
325;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;875;226;1101;10000
326;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;875;343;1218;10000
327;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;875;198;1073;10000
328;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;874;283;1157;10000
329;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;874;271;1145;10000
330;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;875;205;1080;10000
331;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;875;286;1161;10000
332;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;917;273;1190;10000
333;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;933;279;1212;10000
334;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;878;314;1192;10000
335;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;832;299;1131;10000
336;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;825;267;1092;10000
337;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;878;359;1237;1000
338;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;832;258;1090;10000
339;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;825;306;1131;10000
340;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;767;286;1053;10000
341;daikon.inv.binary.sequenceString.MemberString;FP;FP;1.0;764;192;956;1000
342;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;760;319;1079;10000
343;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1020;300;1320;10000
344;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1022;333;1355;10000
345;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1035;271;1306;10000
346;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1037;337;1374;10000
347;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1001;333;1334;10000
348;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1028;266;1294;10000
349;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1030;323;1353;10000
350;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;989;302;1291;10000
351;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;995;325;1320;10000
352;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1031;301;1332;10000
353;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1032;258;1290;10000
354;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;997;330;1327;10000
355;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1029;283;1312;10000
356;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;757;258;1015;10000
357;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;960;278;1238;500
358;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;907;316;1223;1000
359;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;878;241;1119;1000
360;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1008;251;1259;10000
361;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1039;258;1297;10000
362;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;1047;265;1312;500
363;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1043;309;1352;10000
364;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;962;299;1261;500
365;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;780;311;1091;1000
366;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;793;298;1091;10000
367;daikon.inv.binary.twoScalar.IntLessEqual;TP;TP;0.95;872;334;1206;10000
368;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;894;267;1161;1000
369;daikon.inv.binary.twoScalar.IntLessEqual;TP;TP;0.9;927;241;1168;10000
370;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;910;341;1251;1000
371;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;TP;0.9;1117;284;1401;10000
372;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.9;1121;230;1351;1000
373;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;1121;290;1411;10000
374;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;1078;324;1402;10000
375;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;811;226;1037;10000
376;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.9;836;295;1131;1000
377;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.9;743;255;998;1000
378;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.9;738;288;1026;10000
379;daikon.inv.binary.twoScalar.IntEqual;FP;TP;0.9;769;319;1088;1000
380;daikon.inv.unary.string.OneOfString;TP;TP;0.9;780;240;1020;10000
381;daikon.inv.unary.string.OneOfString;TP;TP;0.9;770;259;1029;10000
382;daikon.inv.unary.scalar.OneOfScalar;FP;TP;0.95;723;298;1021;1000
383;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.95;835;242;1077;10000
384;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;835;354;1189;1000
385;daikon.inv.binary.sequenceString.MemberString;FP;TP;0.9;791;228;1019;1000
386;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1018;309;1327;10000
387;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1019;322;1341;10000
388;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1021;391;1412;10000
389;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1011;342;1353;10000
390;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;TP;0.9;1028;265;1293;1000
391;daikon.inv.unary.string.FixedLengthString;FP;TP;0.9;714;268;982;10000
392;daikon.inv.unary.string.IsNumeric;TP;FP;0.9;708;270;978;10000
393;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;864;362;1226;10000
394;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;863;274;1137;10000
395;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.9;974;226;1200;10000
396;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;976;239;1215;10000
397;daikon.inv.unary.scalar.LowerBound;TP;TP;0.9;713;338;1051;10000
398;daikon.inv.unary.scalar.LowerBound;TP;TP;1.0;713;259;972;10000
399;daikon.inv.unary.string.FixedLengthString;TP;FP;0.9;753;305;1058;10000
400;daikon.inv.unary.string.FixedLengthString;TP;TP;0.9;828;256;1084;10000
401;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;TP;0.9;854;264;1118;10000
