ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
308;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;882;452;1334;10000
309;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;1090;450;1540;10000
310;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1092;434;1526;10000
311;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.9;878;542;1420;10000
312;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.8;1087;482;1569;10000
313;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;0.9;1137;450;1587;10000
314;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;835;446;1281;10000
315;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;833;435;1268;10000
316;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.7;1096;479;1575;10000
317;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.9;858;427;1285;10000
318;daikon.inv.binary.twoScalar.IntNonEqual;TP;TP;0.95;785;495;1280;10000
