ID;invariantType;classification;GPT_verdict;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations
312;daikon.inv.unary.scalar.LowerBound;TP;FP;0.95;886;453;1339;10000
313;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;861;542;1403;10000
314;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;862;452;1314;10000
315;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;869;447;1316;10000
316;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;863;476;1339;10000
317;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;863;453;1316;10000
318;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;862;530;1392;10000
319;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.85;930;608;1538;10000
320;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;959;444;1403;1000
321;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;961;522;1483;1000
322;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;964;463;1427;1000
323;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;959;441;1400;10000
324;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;873;449;1322;10000
325;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;873;461;1334;10000
326;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;874;534;1408;10000
327;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.85;873;515;1388;10000
328;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;0.95;873;430;1303;10000
329;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;873;566;1439;10000
330;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;872;505;1377;10000
331;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;874;533;1407;10000
332;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;957;531;1488;10000
333;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;913;479;1392;10000
334;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;872;435;1307;10000
335;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;827;487;1314;10000
336;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;818;454;1272;10000
337;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;872;445;1317;1000
338;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;827;422;1249;10000
339;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;818;428;1246;10000
340;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;763;442;1205;10000
341;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;759;448;1207;1000
342;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;754;447;1201;10000
343;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;993;586;1579;10000
344;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;995;536;1531;10000
345;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1030;559;1589;10000
346;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1032;506;1538;10000
347;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;983;485;1468;10000
348;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;1006;493;1499;10000
349;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1008;525;1533;10000
350;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.9;1047;480;1527;10000
351;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.7;1049;511;1560;10000
352;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1001;451;1452;10000
353;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1008;479;1487;10000
354;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;1019;512;1531;10000
355;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;997;537;1534;10000
356;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.95;750;392;1142;10000
357;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1034;507;1541;500
358;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;898;464;1362;1000
359;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;869;496;1365;1000
360;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1014;510;1524;10000
361;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;1043;403;1446;10000
362;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;1036;507;1543;500
363;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;1047;461;1508;10000
364;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.75;963;433;1396;500
365;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;778;484;1262;1000
366;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;792;444;1236;10000
367;daikon.inv.binary.twoScalar.IntLessEqual;TP;TP;0.95;870;412;1282;10000
368;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;TP;0.95;864;481;1345;1000
369;daikon.inv.binary.twoScalar.IntLessEqual;TP;TP;0.95;959;398;1357;10000
370;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;882;510;1392;1000
371;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;0.85;1105;479;1584;10000
372;daikon.inv.binary.twoScalar.IntLessEqual;FP;TP;0.95;1094;471;1565;1000
373;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;0.85;1109;488;1597;10000
374;daikon.inv.unary.string.FixedLengthString;TP;FP;0.85;1058;447;1505;10000
375;daikon.inv.unary.string.IsNumeric;TP;TP;0.9;804;425;1229;10000
376;daikon.inv.binary.twoString.StdString$SubString;FP;FP;0.9;834;428;1262;1000
377;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.85;738;379;1117;1000
378;daikon.inv.binary.twoScalar.IntEqual;TP;TP;0.95;733;373;1106;10000
379;daikon.inv.binary.twoScalar.IntEqual;FP;FP;0.85;764;527;1291;1000
380;daikon.inv.unary.string.OneOfString;TP;FP;0.95;778;379;1157;10000
381;daikon.inv.unary.string.OneOfString;TP;TP;0.95;765;306;1071;10000
382;daikon.inv.unary.scalar.OneOfScalar;FP;FP;0.9;718;427;1145;1000
383;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;829;455;1284;10000
384;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;829;469;1298;1000
385;daikon.inv.binary.sequenceString.MemberString;FP;FP;0.9;786;463;1249;1000
386;daikon.inv.binary.twoScalar.IntGreaterThan;FP;TP;0.95;1002;456;1458;10000
387;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.9;995;410;1405;10000
388;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.85;995;600;1595;10000
389;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;0.75;1025;520;1545;10000
390;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;0.95;1014;480;1494;1000
391;daikon.inv.unary.string.FixedLengthString;FP;FP;0.85;709;453;1162;10000
392;daikon.inv.unary.string.IsNumeric;TP;FP;0.95;703;378;1081;10000
393;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;862;542;1404;10000
394;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.7;863;474;1337;10000
395;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.9;963;442;1405;10000
396;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;0.85;965;511;1476;10000
397;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;716;317;1033;10000
398;daikon.inv.unary.scalar.LowerBound;TP;TP;0.95;709;391;1100;10000
399;daikon.inv.unary.string.FixedLengthString;TP;FP;0.95;750;392;1142;10000
400;daikon.inv.unary.string.FixedLengthString;TP;TP;0.95;830;538;1368;10000
401;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;0.95;856;286;1142;10000
