ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
376;daikon.inv.binary.twoString.StdString$SubString;FP;FP;560;230;790
377;daikon.inv.binary.twoScalar.IntEqual;FP;FP;469;251;720
378;daikon.inv.binary.twoScalar.IntEqual;TP;TP;443;236;679
379;daikon.inv.binary.twoScalar.IntEqual;FP;FP;494;226;720
380;daikon.inv.unary.string.OneOfString;TP;TP;510;44;554
381;daikon.inv.unary.string.OneOfString;TP;TP;484;208;692
382;daikon.inv.unary.scalar.OneOfScalar;FP;FP;457;237;694
383;daikon.inv.binary.sequenceString.MemberString;FP;FP;607;122;729
384;daikon.inv.binary.sequenceString.MemberString;FP;FP;607;224;831
385;daikon.inv.binary.sequenceString.MemberString;FP;FP;563;199;762
386;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;618;154;772
387;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;618;159;777
388;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;122;738
389;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;198;814
390;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;554;234;788
391;daikon.inv.unary.string.FixedLengthString;FP;FP;449;211;660
392;daikon.inv.unary.string.IsNumeric;TP;FP;443;208;651
393;daikon.inv.binary.twoScalar.IntNonEqual;FP;TP;515;245;760
394;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;352;867
395;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;521;108;629
396;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;523;303;826
397;daikon.inv.unary.scalar.LowerBound;TP;TP;415;219;634
398;daikon.inv.unary.scalar.LowerBound;TP;TP;415;108;523
399;daikon.inv.unary.string.FixedLengthString;TP;FP;483;182;665
400;daikon.inv.unary.string.FixedLengthString;TP;FP;456;200;656
401;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;482;196;678
