ID;pptname;invariant;invariantType;variables;tp;fp;enter;bug
117;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.events.available <= size(return.images[]);daikon.inv.binary.twoScalar.IntLessEqual;(return.events.available, size(return.images[..]));0.0;1.0;0.0;0.0
118;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.events.available <= size(return.characters.items[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(return.events.available, size(return.characters.items[..])-1);0.0;1.0;0.0;0.0
119;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.events.available < size(return.stories.items[])-1;daikon.inv.binary.twoScalar.IntLessThan;(return.events.available, size(return.stories.items[..])-1);0.0;1.0;0.0;0.0
120;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[]) <= size(return.urls[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..]), size(return.urls[..]));0.0;1.0;0.0;0.0
121;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[]) <= size(return.dates[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..]), size(return.dates[..])-1);0.0;1.0;0.0;0.0
122;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[]) <= size(return.prices[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..]), size(return.prices[..]));0.0;1.0;0.0;0.0
123;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[]) != size(return.creators.items[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(size(return.textObjects[..]), size(return.creators.items[..])-1);0.0;1.0;0.0;0.0
124;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[])-1 <= size(return.urls[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..])-1, size(return.urls[..])-1);0.0;1.0;0.0;0.0
125;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[])-1 >= size(return.collectedIssues[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.textObjects[..])-1, size(return.collectedIssues[..])-1);0.0;1.0;0.0;0.0
126;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[])-1 <= size(return.prices[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..])-1, size(return.prices[..])-1);0.0;1.0;0.0;0.0
127;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[])-1 <= size(return.images[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..])-1, size(return.images[..]));0.0;1.0;0.0;0.0
128;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.textObjects[])-1 <= size(return.stories.items[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.textObjects[..])-1, size(return.stories.items[..])-1);0.0;1.0;0.0;0.0
129;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) != size(return.variants[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(size(return.urls[..]), size(return.variants[..])-1);0.0;1.0;0.0;0.0
130;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) >= size(return.collections[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.urls[..]), size(return.collections[..]));0.0;1.0;0.0;0.0
131;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) <= size(return.dates[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.urls[..]), size(return.dates[..]));0.0;1.0;0.0;0.0
132;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) >= size(return.dates[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.urls[..]), size(return.dates[..])-1);0.0;1.0;0.0;0.0
133;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) % size(return.prices[]) == 0;daikon.inv.binary.twoScalar.NumericInt$Divides;(size(return.urls[..]), size(return.prices[..]));0.0;1.0;0.0;0.0
134;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) >= size(return.prices[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.urls[..]), size(return.prices[..]));0.0;1.0;0.0;0.0
135;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[]) != size(return.images[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(size(return.urls[..]), size(return.images[..])-1);0.0;1.0;0.0;0.0
136;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[])-1 >= size(return.collections[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.urls[..])-1, size(return.collections[..])-1);0.0;1.0;0.0;0.0
137;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[])-1 <= size(return.dates[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.urls[..])-1, size(return.dates[..])-1);0.0;1.0;0.0;0.0
138;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.urls[])-1 >= size(return.prices[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.urls[..])-1, size(return.prices[..])-1);0.0;1.0;0.0;0.0
139;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.variants[]) != size(return.dates[]);daikon.inv.binary.twoScalar.IntNonEqual;(size(return.variants[..]), size(return.dates[..]));0.0;1.0;0.0;0.0
140;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.variants[]) % size(return.stories.items[])-1 == 0;daikon.inv.binary.twoScalar.NumericInt$Divides;(size(return.variants[..]), size(return.stories.items[..])-1);0.0;1.0;0.0;0.0
141;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.variants[])-1 >= size(return.collectedIssues[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.variants[..])-1, size(return.collectedIssues[..])-1);0.0;1.0;0.0;0.0
142;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.variants[])-1 != size(return.dates[]);daikon.inv.binary.twoScalar.IntNonEqual;(size(return.variants[..])-1, size(return.dates[..]));0.0;1.0;0.0;0.0
143;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.variants[])-1 != size(return.dates[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(size(return.variants[..])-1, size(return.dates[..])-1);0.0;1.0;0.0;0.0
144;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[]) <= size(return.dates[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.collections[..]), size(return.dates[..]));0.0;1.0;0.0;0.0
145;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[]) != size(return.dates[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(size(return.collections[..]), size(return.dates[..])-1);0.0;1.0;0.0;0.0
146;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[])-1 >= size(return.collectedIssues[])-1;daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.collections[..])-1, size(return.collectedIssues[..])-1);0.0;1.0;0.0;0.0
147;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[])-1 <= size(return.dates[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.collections[..])-1, size(return.dates[..])-1);0.0;1.0;0.0;0.0
148;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[])-1 != size(return.prices[]);daikon.inv.binary.twoScalar.IntNonEqual;(size(return.collections[..])-1, size(return.prices[..]));0.0;1.0;0.0;0.0
149;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[])-1 != size(return.images[]);daikon.inv.binary.twoScalar.IntNonEqual;(size(return.collections[..])-1, size(return.images[..]));0.0;1.0;0.0;0.0
150;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[])-1 <= size(return.characters.items[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.collections[..])-1, size(return.characters.items[..])-1);0.0;1.0;0.0;0.0
151;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collections[])-1 <= size(return.stories.items[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.collections[..])-1, size(return.stories.items[..])-1);0.0;1.0;0.0;0.0
152;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collectedIssues[])-1 <= size(return.images[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.collectedIssues[..])-1, size(return.images[..])-1);0.0;1.0;0.0;0.0
153;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.collectedIssues[])-1 <= size(return.creators.items[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.collectedIssues[..])-1, size(return.creators.items[..])-1);0.0;1.0;0.0;0.0
154;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.dates[]) % size(return.prices[]) == 0;daikon.inv.binary.twoScalar.NumericInt$Divides;(size(return.dates[..]), size(return.prices[..]));0.0;1.0;0.0;0.0
155;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.dates[]) != size(return.images[])-1;daikon.inv.binary.twoScalar.IntNonEqual;(size(return.dates[..]), size(return.images[..])-1);0.0;1.0;0.0;0.0
156;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.dates[])-1 >= size(return.prices[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(return.dates[..])-1, size(return.prices[..]));0.0;1.0;0.0;0.0
157;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.prices[])-1 <= size(return.images[]);daikon.inv.binary.twoScalar.IntLessEqual;(size(return.prices[..])-1, size(return.images[..]));0.0;1.0;0.0;0.0
158;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;size(return.prices[])-1 <= size(return.stories.items[])-1;daikon.inv.binary.twoScalar.IntLessEqual;(size(return.prices[..])-1, size(return.stories.items[..])-1);0.0;1.0;0.0;0.0
159;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.offset == size(return.data.results[])-1;daikon.inv.binary.twoScalar.IntEqual;(return.data.offset, size(return.data.results[..])-1);1.0;0.0;0.0;0.0
160;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.total == return.data.count;daikon.inv.binary.twoScalar.IntEqual;(return.data.total, return.data.count);1.0;0.0;0.0;0.0
161;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.total == size(return.data.results[]);daikon.inv.binary.twoScalar.IntEqual;(return.data.total, size(return.data.results[..]));1.0;0.0;0.0;0.0
162;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.results[return.data.offset] == return.data.results[return.data.total-1];daikon.inv.binary.twoScalar.IntEqual;(return.data.results[return.data.offset], return.data.results[return.data.total-1]);1.0;0.0;0.0;0.0
163;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.results[return.data.offset] == return.data.results[return.data.count-1];daikon.inv.binary.twoScalar.IntEqual;(return.data.results[return.data.offset], return.data.results[return.data.count-1]);1.0;0.0;0.0;0.0
164;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.code == 200;daikon.inv.unary.scalar.OneOfScalar;(return.code);1.0;0.0;0.0;0.0
165;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;"return.status == ""Ok""";daikon.inv.unary.string.OneOfString;(return.status);1.0;0.0;0.0;0.0
166;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;"return.copyright == ""\251 2022 MARVEL""";daikon.inv.unary.string.OneOfString;(return.copyright);1.0;0.0;0.0;0.0
167;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;"return.attributionText == ""Data provided by Marvel. \251 2022 MARVEL""";daikon.inv.unary.string.OneOfString;(return.attributionText);1.0;0.0;0.0;0.0
168;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;"return.attributionHTML == ""<a href=\""http://marvel.com\"">Data provided by Marvel. \251 2022 MARVEL</a>""";daikon.inv.unary.string.OneOfString;(return.attributionHTML);1.0;0.0;0.0;0.0
169;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data != null;daikon.inv.unary.scalar.NonZero;(return.data);1.0;0.0;0.0;0.0
170;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.limit == 20;daikon.inv.unary.scalar.OneOfScalar;(return.data.limit);1.0;0.0;0.0;0.0
171;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.total == 1;daikon.inv.unary.scalar.OneOfScalar;(return.data.total);1.0;0.0;0.0;0.0
172;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.results != null;daikon.inv.unary.scalar.NonZero;(return.data.results);1.0;0.0;0.0;0.0
173;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.results[] elements != null;daikon.inv.unary.sequence.EltNonZero;(return.data.results[..]);1.0;0.0;0.0;0.0
174;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;input.comicId > return.code;daikon.inv.binary.twoScalar.IntGreaterThan;(input.comicId, return.code);0.0;1.0;0.0;0.0
175;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;input.comicId > return.data.limit;daikon.inv.binary.twoScalar.IntGreaterThan;(input.comicId, return.data.limit);0.0;1.0;0.0;0.0
176;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;input.comicId > return.data.total;daikon.inv.binary.twoScalar.IntGreaterThan;(input.comicId, return.data.total);1.0;0.0;0.0;0.0
177;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.results[] elements == return.data.results[return.data.offset];daikon.inv.binary.sequenceScalar.SeqIntEqual;(return.data.results[..], return.data.results[return.data.offset]);1.0;0.0;0.0;0.0
178;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&characters&items(main.getComicIndividual&Input):::EXIT;LENGTH(return.resourceURI)==54;daikon.inv.unary.string.FixedLengthString;(return.resourceURI);1.0;0.0;0.0;0.0
179;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&characters&items(main.getComicIndividual&Input):::EXIT;return.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.resourceURI);1.0;0.0;0.0;0.0
180;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&collections(main.getComicIndividual&Input):::EXIT;return.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.resourceURI);1.0;0.0;0.0;0.0
181;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&creators&items(main.getComicIndividual&Input):::EXIT;return.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.resourceURI);1.0;0.0;0.0;0.0
182;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&images(main.getComicIndividual&Input):::EXIT;LENGTH(return.path)==57;daikon.inv.unary.string.FixedLengthString;(return.path);1.0;0.0;0.0;0.0
183;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&images(main.getComicIndividual&Input):::EXIT;return.path is Url;daikon.inv.unary.string.IsUrl;(return.path);1.0;0.0;0.0;0.0
184;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&images(main.getComicIndividual&Input):::EXIT;LENGTH(return.extension)==3;daikon.inv.unary.string.FixedLengthString;(return.extension);1.0;0.0;0.0;0.0
185;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&stories&items(main.getComicIndividual&Input):::EXIT;return.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.resourceURI);1.0;0.0;0.0;0.0
186;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&textObjects(main.getComicIndividual&Input):::EXIT;LENGTH(return.language)==5;daikon.inv.unary.string.FixedLengthString;(return.language);1.0;0.0;0.0;0.0
187;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&urls(main.getComicIndividual&Input):::EXIT;return.url is Url;daikon.inv.unary.string.IsUrl;(return.url);1.0;0.0;0.0;0.0
188;main.v1publiccomics{comicId}.getComicIndividual&200&data&results&variants(main.getComicIndividual&Input):::EXIT;return.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.resourceURI);1.0;0.0;0.0;0.0
189;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;LENGTH(return.isbn)==17;daikon.inv.unary.string.FixedLengthString;(return.isbn);0.0;1.0;0.0;0.0
190;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;LENGTH(return.diamondCode)==9;daikon.inv.unary.string.FixedLengthString;(return.diamondCode);1.0;0.0;0.0;0.0
191;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;LENGTH(return.ean)==20;daikon.inv.unary.string.FixedLengthString;(return.ean);1.0;0.0;0.0;0.0
192;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.resourceURI);1.0;0.0;0.0;0.0
193;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.series.resourceURI is Url;daikon.inv.unary.string.IsUrl;(return.series.resourceURI);1.0;0.0;0.0;0.0
194;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.thumbnail.path is Url;daikon.inv.unary.string.IsUrl;(return.thumbnail.path);1.0;0.0;0.0;0.0
195;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;LENGTH(return.thumbnail.extension)==3;daikon.inv.unary.string.FixedLengthString;(return.thumbnail.extension);1.0;0.0;0.0;0.0
196;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.creators.collectionURI is Url;daikon.inv.unary.string.IsUrl;(return.creators.collectionURI);1.0;0.0;0.0;0.0
197;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.characters.collectionURI is Url;daikon.inv.unary.string.IsUrl;(return.characters.collectionURI);1.0;0.0;0.0;0.0
198;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.stories.collectionURI is Url;daikon.inv.unary.string.IsUrl;(return.stories.collectionURI);1.0;0.0;0.0;0.0
199;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.events.collectionURI is Url;daikon.inv.unary.string.IsUrl;(return.events.collectionURI);1.0;0.0;0.0;0.0
200;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.variantDescription is a substring of return.title;daikon.inv.binary.twoString.StdString$SubString;(return.title, return.variantDescription);0.0;1.0;0.0;0.0
201;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.resourceURI is a substring of return.creators.collectionURI;daikon.inv.binary.twoString.StdString$SubString;(return.resourceURI, return.creators.collectionURI);1.0;0.0;0.0;0.0
202;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.resourceURI is a substring of return.characters.collectionURI;daikon.inv.binary.twoString.StdString$SubString;(return.resourceURI, return.characters.collectionURI);1.0;0.0;0.0;0.0
203;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.resourceURI is a substring of return.stories.collectionURI;daikon.inv.binary.twoString.StdString$SubString;(return.resourceURI, return.stories.collectionURI);1.0;0.0;0.0;0.0
204;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.resourceURI is a substring of return.events.collectionURI;daikon.inv.binary.twoString.StdString$SubString;(return.resourceURI, return.events.collectionURI);1.0;0.0;0.0;0.0
205;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.creators.items[] is a superset of return.events.items[];daikon.inv.binary.twoSequence.SuperSet;(return.creators.items[..], return.events.items[..]);0.0;1.0;0.0;0.0
206;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.characters.items[] is a superset of return.events.items[];daikon.inv.binary.twoSequence.SuperSet;(return.characters.items[..], return.events.items[..]);0.0;1.0;0.0;0.0
207;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.stories.items[] is a superset of return.events.items[];daikon.inv.binary.twoSequence.SuperSet;(return.stories.items[..], return.events.items[..]);0.0;1.0;0.0;0.0
208;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;LENGTH(return.status)==2;daikon.inv.unary.string.FixedLengthString;(return.status);1.0;0.0;0.0;0.0
209;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;LENGTH(return.copyright)==13;daikon.inv.unary.string.FixedLengthString;(return.copyright);1.0;0.0;0.0;0.0
210;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;LENGTH(return.attributionText)==38;daikon.inv.unary.string.FixedLengthString;(return.attributionText);1.0;0.0;0.0;0.0
211;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;LENGTH(return.attributionHTML)==70;daikon.inv.unary.string.FixedLengthString;(return.attributionHTML);1.0;0.0;0.0;0.0
212;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.data.offset == 0;daikon.inv.unary.scalar.OneOfScalar;(return.data.offset);1.0;0.0;0.0;0.0
213;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;LENGTH(return.etag)==40;daikon.inv.unary.string.FixedLengthString;(return.etag);1.0;0.0;0.0;0.0
214;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;input.comicId > return.data.offset;daikon.inv.binary.twoScalar.IntGreaterThan;(input.comicId, return.data.offset);1.0;0.0;0.0;0.0
215;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.copyright is a substring of return.attributionText;daikon.inv.binary.twoString.StdString$SubString;(return.copyright, return.attributionText);1.0;0.0;0.0;0.0
216;main.v1publiccomics{comicId}.getComicIndividual&200(main.getComicIndividual&Input):::EXIT;return.attributionText is a substring of return.attributionHTML;daikon.inv.binary.twoString.StdString$SubString;(return.attributionText, return.attributionHTML);1.0;0.0;0.0;0.0
217;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.characters.returned == size(return.characters.items[]);daikon.inv.binary.twoScalar.IntEqual;(return.characters.returned, size(return.characters.items[..]));1.0;0.0;0.0;0.0
218;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.characters.returned >= 1;daikon.inv.unary.scalar.LowerBound;(return.characters.returned);0.0;1.0;0.0;0.0
219;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.events.available one of { 0, 1 };daikon.inv.unary.scalar.OneOfScalar;(return.events.available);0.0;1.0;0.0;0.0
220;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.events.items[] elements != null;daikon.inv.unary.sequence.EltNonZero;(return.events.items[..]);1.0;0.0;0.0;0.0
221;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;input.comicId > return.characters.returned;daikon.inv.binary.twoScalar.IntGreaterThan;(input.comicId, return.characters.returned);0.0;1.0;0.0;0.0
222;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;input.comicId > size(return.collectedIssues[]);daikon.inv.binary.twoScalar.IntGreaterThan;(input.comicId, size(return.collectedIssues[..]));0.0;1.0;0.0;0.0
223;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.digitalId != return.characters.returned;daikon.inv.binary.twoScalar.IntNonEqual;(return.digitalId, return.characters.returned);0.0;1.0;0.0;0.0
224;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.digitalId >= size(return.collectedIssues[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.digitalId, size(return.collectedIssues[..]));0.0;1.0;0.0;0.0
225;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.pageCount >= size(return.collectedIssues[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.pageCount, size(return.collectedIssues[..]));0.0;1.0;0.0;0.0
226;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.creators.available >= size(return.collectedIssues[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.creators.available, size(return.collectedIssues[..]));0.0;1.0;0.0;0.0
227;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.creators.returned >= size(return.collectedIssues[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(return.creators.returned, size(return.collectedIssues[..]));0.0;1.0;0.0;0.0
228;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.characters.available >= return.characters.returned;daikon.inv.binary.twoScalar.IntGreaterEqual;(return.characters.available, return.characters.returned);1.0;0.0;0.0;0.0
229;main.v1publiccomics{comicId}.getComicIndividual&200&data&results(main.getComicIndividual&Input):::EXIT;return.characters.available >= return.events.available;daikon.inv.binary.twoScalar.IntGreaterEqual;(return.characters.available, return.events.available);0.0;1.0;0.0;0.0
