ID;invariantType;classification;GPT_verdict;promptTokens;completionTokens;totalTokens
373;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;558;400;958
374;daikon.inv.unary.string.FixedLengthString;TP;FP;499;336;835
375;daikon.inv.unary.string.IsNumeric;TP;FP;493;395;888
376;daikon.inv.binary.twoString.StdString$SubString;FP;FP;559;474;1033
377;daikon.inv.binary.twoScalar.IntEqual;FP;FP;465;336;801
378;daikon.inv.binary.twoScalar.IntEqual;TP;FP;439;368;807
379;daikon.inv.binary.twoScalar.IntEqual;FP;FP;490;424;914
380;daikon.inv.unary.string.OneOfString;TP;FP;509;324;833
381;daikon.inv.unary.string.OneOfString;TP;TP;480;291;771
382;daikon.inv.unary.scalar.OneOfScalar;FP;FP;453;332;785
383;daikon.inv.binary.sequenceString.MemberString;FP;FP;602;454;1056
384;daikon.inv.binary.sequenceString.MemberString;FP;FP;602;434;1036
385;daikon.inv.binary.sequenceString.MemberString;FP;FP;559;471;1030
386;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;475;1091
387;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;616;460;1076
388;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;442;1056
389;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;614;538;1152
390;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;548;499;1047
391;daikon.inv.unary.string.FixedLengthString;FP;FP;445;387;832
392;daikon.inv.unary.string.IsNumeric;TP;FP;439;294;733
393;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;376;891
394;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;515;401;916
395;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;519;438;957
396;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;521;469;990
397;daikon.inv.unary.scalar.LowerBound;TP;TP;414;374;788
398;daikon.inv.unary.scalar.LowerBound;TP;TP;412;304;716
399;daikon.inv.unary.string.FixedLengthString;TP;FP;481;284;765
400;daikon.inv.unary.string.FixedLengthString;TP;FP;454;395;849
401;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;TP;FP;480;383;863
