systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;promptTokens;completionTokens;totalTokens;GPT_Model
YouTube_listVideos;85;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;526;241;767;GPT-3.5
YouTube_listVideos;86;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;526;234;760;GPT-3.5
YouTube_listVideos;87;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;526;137;663;GPT-3.5
YouTube_listVideos;88;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;526;280;806;GPT-3.5
YouTube_listVideos;89;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;529;281;810;GPT-3.5
YouTube_listVideos;90;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;529;197;726;GPT-3.5
YouTube_listVideos;91;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;526;215;741;GPT-3.5
YouTube_listVideos;92;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;526;276;802;GPT-3.5
YouTube_listVideos;93;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;526;279;805;GPT-3.5
YouTube_listVideos;94;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;526;200;726;GPT-3.5
YouTube_listVideos;95;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;492;218;710;GPT-3.5
YouTube_listVideos;96;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;489;231;720;GPT-3.5
YouTube_listVideos;97;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;574;246;820;GPT-3.5
YouTube_listVideos;98;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;TP;TP;TP;565;168;733;GPT-3.5
YouTube_listVideos;99;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;590;100;690;GPT-3.5
YouTube_listVideos;100;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;589;232;821;GPT-3.5
YouTube_listVideos;101;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;581;100;681;GPT-3.5
YouTube_listVideos;102;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;565;211;776;GPT-3.5
YouTube_listVideos;103;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;584;191;775;GPT-3.5
YouTube_listVideos;104;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;572;122;694;GPT-3.5
YouTube_listVideos;105;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;581;246;827;GPT-3.5
YouTube_listVideos;106;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;580;100;680;GPT-3.5
YouTube_listVideos;107;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;585;221;806;GPT-3.5
YouTube_listVideos;108;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;593;254;847;GPT-3.5
YouTube_listVideos;109;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;588;223;811;GPT-3.5
YouTube_listVideos;110;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;TP;FP;596;146;742;GPT-3.5
YouTube_listVideos;111;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;586;119;705;GPT-3.5
YouTube_listVideos;112;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;591;247;838;GPT-3.5
YouTube_listVideos;113;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;621;115;736;GPT-3.5
YouTube_listVideos;114;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;587;294;881;GPT-3.5
YouTube_listVideos;115;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;631;280;911;GPT-3.5
YouTube_listVideos;116;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;631;251;882;GPT-3.5
YouTube_listVideos;117;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;633;250;883;GPT-3.5
YouTube_listVideos;118;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;631;229;860;GPT-3.5
YouTube_listVideos;119;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;631;274;905;GPT-3.5
YouTube_listVideos;120;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;591;245;836;GPT-3.5
YouTube_listVideos;121;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;585;112;697;GPT-3.5
YouTube_listVideos;122;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;592;228;820;GPT-3.5
YouTube_listVideos;123;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;596;291;887;GPT-3.5
YouTube_listVideos;124;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;587;257;844;GPT-3.5
YouTube_listVideos;125;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;602;101;703;GPT-3.5
YouTube_listVideos;126;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;596;223;819;GPT-3.5
YouTube_listVideos;127;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;599;53;652;GPT-3.5
YouTube_listVideos;128;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;590;107;697;GPT-3.5
YouTube_listVideos;129;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;589;98;687;GPT-3.5
YouTube_listVideos;130;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;581;245;826;GPT-3.5
YouTube_listVideos;131;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;581;258;839;GPT-3.5
YouTube_listVideos;132;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;580;190;770;GPT-3.5
YouTube_listVideos;133;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;586;92;678;GPT-3.5
YouTube_listVideos;134;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;602;181;783;GPT-3.5
YouTube_listVideos;135;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;596;96;692;GPT-3.5
YouTube_listVideos;136;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;599;216;815;GPT-3.5
YouTube_listVideos;137;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;522;194;716;GPT-3.5
YouTube_listVideos;138;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;521;112;633;GPT-3.5
YouTube_listVideos;139;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;513;203;716;GPT-3.5
YouTube_listVideos;140;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;513;267;780;GPT-3.5
YouTube_listVideos;141;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;512;187;699;GPT-3.5
YouTube_listVideos;142;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;276;872;GPT-3.5
YouTube_listVideos;143;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;616;242;858;GPT-3.5
YouTube_listVideos;144;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;110;630;GPT-3.5
YouTube_listVideos;145;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;559;212;771;GPT-3.5
YouTube_listVideos;146;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;548;76;624;GPT-3.5
YouTube_listVideos;147;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;607;41;648;GPT-3.5
YouTube_listVideos;148;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;341;937;GPT-3.5
YouTube_listVideos;149;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;616;81;697;GPT-3.5
YouTube_listVideos;150;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;247;767;GPT-3.5
YouTube_listVideos;151;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;559;217;776;GPT-3.5
YouTube_listVideos;152;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;240;788;GPT-3.5
YouTube_listVideos;153;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;607;324;931;GPT-3.5
YouTube_listVideos;154;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;267;863;GPT-3.5
YouTube_listVideos;155;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;616;121;737;GPT-3.5
YouTube_listVideos;156;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;87;607;GPT-3.5
YouTube_listVideos;157;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;559;94;653;GPT-3.5
YouTube_listVideos;158;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;241;789;GPT-3.5
YouTube_listVideos;159;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;607;272;879;GPT-3.5
YouTube_listVideos;160;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;275;871;GPT-3.5
YouTube_listVideos;161;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;616;314;930;GPT-3.5
YouTube_listVideos;162;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;69;589;GPT-3.5
YouTube_listVideos;163;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;559;222;781;GPT-3.5
YouTube_listVideos;164;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;188;736;GPT-3.5
YouTube_listVideos;165;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;609;271;880;GPT-3.5
YouTube_listVideos;166;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;598;323;921;GPT-3.5
YouTube_listVideos;167;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;522;160;682;GPT-3.5
YouTube_listVideos;168;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;561;103;664;GPT-3.5
YouTube_listVideos;169;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;550;237;787;GPT-3.5
YouTube_listVideos;170;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;598;271;869;GPT-3.5
YouTube_listVideos;171;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;522;204;726;GPT-3.5
YouTube_listVideos;172;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;550;215;765;GPT-3.5
YouTube_listVideos;173;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;607;301;908;GPT-3.5
YouTube_listVideos;174;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;262;858;GPT-3.5
YouTube_listVideos;175;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;616;81;697;GPT-3.5
YouTube_listVideos;176;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;79;599;GPT-3.5
YouTube_listVideos;177;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;559;221;780;GPT-3.5
YouTube_listVideos;178;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;233;781;GPT-3.5
YouTube_listVideos;179;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;263;859;GPT-3.5
YouTube_listVideos;180;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;616;67;683;GPT-3.5
YouTube_listVideos;181;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;95;615;GPT-3.5
YouTube_listVideos;182;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;222;770;GPT-3.5
YouTube_listVideos;183;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;607;301;908;GPT-3.5
YouTube_listVideos;184;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;291;887;GPT-3.5
YouTube_listVideos;185;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;616;275;891;GPT-3.5
YouTube_listVideos;186;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;104;624;GPT-3.5
YouTube_listVideos;187;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;559;197;756;GPT-3.5
YouTube_listVideos;188;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;103;651;GPT-3.5
YouTube_listVideos;189;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;596;284;880;GPT-3.5
YouTube_listVideos;190;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;616;155;771;GPT-3.5
YouTube_listVideos;191;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;520;251;771;GPT-3.5
YouTube_listVideos;192;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;548;64;612;GPT-3.5
YouTube_listVideos;193;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;628;239;867;GPT-3.5
YouTube_listVideos;194;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;630;265;895;GPT-3.5
YouTube_listVideos;195;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;632;353;985;GPT-3.5
YouTube_listVideos;196;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntLessThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;585;128;713;GPT-3.5
YouTube_listVideos;197;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;580;254;834;GPT-3.5
YouTube_listVideos;198;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;582;103;685;GPT-3.5
YouTube_listVideos;199;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;584;240;824;GPT-3.5
YouTube_listVideos;200;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;515;226;741;GPT-3.5
